URL,Suspicious,Threat Score,Total Indicators,Base64Strings,PowerShellCommands,EncodedPowerShell,PowerShellDownloads,ClipboardManipulation,ClipboardCommands,CaptchaElements,ObfuscatedJavaScript,SuspiciousCommands,SuspiciousKeywords,IP Addresses,High Risk Commands,JavaScript Redirects
https://forum-and-building.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://apidnschangerdmnd.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://viriffic-processing.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://lamejoropcionn.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.payment-verify.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://rombankro.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://home-and-forum.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://gestordeconfort.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://voidtheboxs.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://rominvestitor.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://formxinvestor.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://brightbytesite.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://lamejoropcionn.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://verlfication-process.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://proccess-verify.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://mxbankpro.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://greenpulseland.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://voidinsoul.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://mxoilinvest.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://mxbankerspro.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://building-and-forum.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://building-and-forum.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://oxygenisempty.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://everygooodnews.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://verific-processing.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://voidtheboxs.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://voidinsoul.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://home-and-forum.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://formxinvestors.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://formxinvestor.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://mxoilinvest.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://isthecapital.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://rombankro.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://oxygenisempty.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://domain-from-home.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://forum-and-building.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://forum-from-hero.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://domain-from-home.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://sony-verified.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.wio-business.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.turegalo.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://payment-comfirmation.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://wallet-sollare.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://994521.cfd/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://994521.cfd/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://378945.cfd/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://987233.cfd/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://987233.cfd/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://darkteenporn.net/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://turegalo.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://wio-business.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://7297383.cfd/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://7297383.cfd/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://378945.cfd/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://185.196.8.60/,Yes,216,31,5,1,0,0,2,0,3,0,2,12,0,2,0
http://91.212.166.205/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://91.212.166.204/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
http://91.212.166.204/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://91.212.166.205/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://apartmenr-di15.click/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://confirm-id22.click/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://confirm-idd787.click/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://confirm-id2459.click/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://confirm-id2719.click/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://confirm-id67.click/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://extranet-listing.com/,No,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
